amenity,ferry,name,operator,public_transport,wheelchair,addr:city,addr:housename,addr:housenumber,addr:postcode,addr:street,check_date,description,wikidata,level,railway,subway,network,operator:short,operator:wikidata,operator:wikipedia,internet_access,internet_access:fee,network:wikidata,next_train,onestop_screen,station,wikipedia,fax,isced:level,note,operator:type,phone,school:language,source,start_date,website,iata,railway:ref,ref:go_transit,ref:via_rail,train,ref,ref:amtrak,opendata:type,presto,fee,layer,parking,tram,departures_board,go_zone,owner,transfer,shelter,brand,brand:wikidata,brand:wikipedia,cuisine,gst_number,indoor_seating,opening_hours,outdoor_seating,store_ref,takeaway,washroom,maxheight,noexit,addr:floor,atm,branch,brand:en,brand:fr,name:en,name:fr,official_name,denomination,religion,service_times,entrance,dispensing,healthcare,official_name:en,official_name:fr,alt_name,shop,access,addr:province,name:uk,air_conditioning,diet:vegan,diet:vegetarian,payment:cash,payment:credit_cards,payment:debit_cards,recycling:coffee_cups,smoking,drive_through,opening_hours:drive_through,toilets:wheelchair,payment:coins,payment:interac,payment:mastercard,payment:notes,payment:visa,website:en,website:fr,vending,bus,wheelchair:description,old_name,tourism,hst_number,self_checkout,worship_service,capacity,wifi,second_hand,leisure,addr:unit,comment,created_by,check_date:opening_hours,name:it,name:hu,delivery,email,contact:facebook,contact:instagram,contact:twitter,website:menu,colour,store_name,loc_name,toilets,bench,bin,highway,network:wikipedia,tactile_paving,lit,shelter_type,cinema:IMAX,wikipedia:en,not:brand:wikidata,atm:capacity,atm:network,atm:operator,panoramax,fixme,digital_projection,theatres,capacity:disabled,network:short,route_ref,ttc,currency:ETH,currency:XBT,exit,payment:amex,self_service,opening_hours:signed,llbo,internet_access:ssid,supermarket,built_date,check_date:shelter,sidewalk_orientation,check_date:bench,ref:signed,bus_direction,image,addr:country,highchair,name:zh,diet:halal,diet:kosher,payment:contactless,drive_in,check_date:diet:gluten_free,diet:gluten_free,passenger_information_display,clothes,manager,diet:healthy,addr:district,opening_hours:seating_area,ref:vatin,washrooms,routes,next_bus,payment:american_express,screen,covered,drink:coffee,drink:juice,direction,floor,aerialway,former_name,college,shelter:note,brand:website,ref:drt,currency:CAD,payment:apple_pay,payment:google_pay,surface,name:ar,name:azb,name:ckb,name:fa,name:kk-Arab,name:pnb,name:ug,name:ur,gtfs:feed,gtfs:stop_id,sport,shelter:name,check_date:smoking,natural,short_name,stars,stars:system,name:ko,drink:espresso,open,fair_trade,organic,yrt_ref,addr:place,approximate,alt_name:ko,name:zh-Hans,name:zh-Hant,type,walk-in,cost:coffee,toilets:access,post_office,disused:highway,ref:YRT,light_rail,check_date:lit,reservation,ref:miway,garden_centre,kerb,ref:mississauga transit,addr:suburb,ref:yrt,source:name,postal_code,is_in,bar,brand:short,changing_table,changing_table:location,toilets:wheelchair:description,not:operator:wikidata,display,historic,support,opening_hours:covid19,payment:gift_card,ref:go,ref:ttc,building:colour,windows,attribution,canvec:CODE,canvec:UUID,charge,is_in:city,unit,halal,office,diet:meat,brand:zh,diet:seafood,female,male,branch_ref,est_date,lottery,cocktails,phone:mnemonic,mascot,capacity_1,check_date:diet:vegetarian,theatre:genre,recycling,name:es,lamp_type,Route,name:ta,payment:visa_debit,noname,healthcare:speciality,full_name,source:alt_name,maxheight:imperial,contact:youtube,lgbtq,capacity:atm,language:am,language:ar,language:cmn,language:el,language:es,language:fa,language:fr,language:gu,language:it,language:tl,language:zh,delivery:just_eat,url,stop_number,payment:cards,name:pt,source:shelter,diet:keto,source:location,valet,laundry_service,emergency,diet:beef,diet:chicken,ref:BT,indoor,designation,vacant,car_wash,other_name,private,school,dine_in,survey:date,catering,dentist,local_ref,diet:lacto_vegetarian,landuse,drink,backrest,clinic,check_date:bin,wikimedia_commons,capacity:parent,capacity:women,park_ride,bank,board_game,brewery,addr:house,leisure_1,attraction,name:lv,internet_access:type,language:ko,check_date:tactile_paving,addr:city:alternate,water,name:ru,old_operator,contact:email,building,food,check_date:currency:XBT,payment:health_insurance,bicycle,chocolates,cafe,dbh_estimate,genus,genus:en,genus:fr,leaf_cycle,leaf_type,species,species:en,species:fr,name:GO_Transit,twitter,source:route_ref,after_hours_return,return_machine,disused,min_age,vip,check_date:diet:vegan,museum,website_1,source:date,addr:subdistrict,max_occupancy,building:levels,diet:fresh,diet:non-vegetarian,diet:omnivore,payment:app,payment:bills,payment:cheque,payment:mastercard_contactless,payment:mastercard_debit,payment:mobile_phone,payment:nfc,payment:samsung_pay,payment:visa_contactless,stroller,butcher,route:ref,mobile,seating,material,seats,operator:fr,collection_times,fitness_centre,heritage,addr:neighbourhood,fridge,grades,max_age,microwave_oven,oven,maxstay,supervised,microbrewery,grades:amount,branch_name,theatre,women,Floor,business_type,payment:options,name:ja,shelter:ref,toilets:changing_table,ele,fast_food,note:addr:postcode,street_vendor,rice_noodle,parking:fee,int_name,opening_hours:url,cargo,level:ref,alt_name_1,operator2,man_made,tower:type,rooms,name:sq,note:name,craft,name:vi,construction:light_rail,baby,child,payment:lightning,payment:lightning_contactless,payment:onchain,gluten_free,contact:phone,contact:website,playground,aerialway:access,payment:alipay,payment:wechat,social_facility:for,source:addr,disused:name,barrier,seasonal,wheeltrans,brand:ko,ref:astral,ref:impark,daycare,payment:credit_card,foot,takeaway:covid19,barbecue,vegan,fix,platform,brand:ja,addr:full,disused:amenity,brand:zh-Hans,brand:zh-Hant,address,description:en,description:es,amenity:disused,resort,name:yue,post_office:type,payment:jcb,zero_waste,instagram,garden:type,internet_access:password,mapillary,rocks,length,location,swimming_pool,year,payment:discover_card,diet:dairy_free,baby_feeding,name:nl,addr:door,payment:diners_club,payment:unionpay,not:name,established,Note,alcohol,sensory_friendly,payment:care_credit,fixme:type,payment:dental_insurance,payment:interac_e-transfer,club,payment:coinos,tidal,diet:nut_free,payment:others,payment:tcard,diet:pork,name:zh-Latn-pinyin,diet:spicy,theme,diet:fish,diet:local,payment:maestro,start_date:restaurant,was:amenity,ref:isil,place,fence_type,max_age:advisory,min_age:advisory,height,name:source,architect,roof:colour,name:etymology,name:etymology:wikidata,building:material,name:he,roof:material,source:height,dog,roof:shape,building:levels:underground,min_height,school_type,intermittent,salt,department,name:et,check_date:fee,grounds,fee:conditional,pay_and_display,parking:condition:area,lifeguard,roof:levels,sports,roof:height,roof:orientation,location_name,building:min_level,contact:city,contact:housenumber,contact:postcode,contact:street,building:part,language:en,was:start_date,was:wikidata,was:wikipedia,surveillance,wetland,demolished:building,consecrated,flowers,abandoned:landuse,area,construction,boundary,mascot:iconography,pharmacy,communication:radio,communication:television,landmark,name:pronunciation,cinema:3D,dbox,ultraavx,valet_parking,urgent_care_centre,urgent_care_centre:opening_hours,founded_date,sex,tunnel,underground,bridge,end_date,school:type,courts,addr:ward,principal,horse,motor_vehicle,fountain,swimming,drinking_water,worship_time,basilica,diocese,canvec:generic_code,lanes,check_date:wheelchair,boat,playground:theme,golf,name:de,playplace,basin,capacity:car_sharing,spaces,social_facility,ethnicity,managed,kiss_and_ride,status,name:1,service:bicycle:retail,splash_pad,disabled,hgv,ref:omni_park,community_centre,museum_type,contact:linkedin,contact:pinterest,contact:tripadvisor,inscription,was:name,payment:greenp_fast_track,leisure_2,protect_class,protection_title,access:conditional,diet:organic,zoo,swimming_lanes,orientation,PD:amount,cycle_polo:type,addr:number,seating_area,take_out,skating,toilets:female,toilets:male,drive_through:maxheight,service_times:en,service_times:pl,smoothness,footway,property_manager,facebook,landcover,source:geometry,local_name,coinstar,old_name:-2018,old_name:2018-2019,theatre:type,building:flats,gtfs:location_type,gtfs:stop_code,surface_survey,note:opening_hours,name:yue-Hant,old_ref,name:signed,old_name:-2024-10-01,note:geometry,wholesale,playground:sandpit,addr:postal,long_name,golf_cart,proposed:leisure,species:wikidata,species:wikipedia,garden:style,parking:condition,actuator,taxi,athletics,oneway,opening_date,canvec:CODE:1580010,flood_prone,capacity:charging,fee:bicycle,abandoned:railway,mooring,usage,ownership,parking:restriction,ref:find_a_grave,name:be,name:br,name:cay,name:cr,name:crk,name:cs,name:is,name:lt,name:moh,name:oj,name:pl,name:sk,name:te,sqkm,levels,nudism,thong,topless,old_name:en,old_name:ko,old_name:ru,name:oji,name:sl,departure,latitude,longitude
,,Étienne Brûlé Park,,,,,,11,,Catherine Street,,,Q14875147,,,,,,,,,,,,,,en:Étienne Brûlé Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6519157,-79.4903485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6576795,-79.4987997
,,James Gardens,,,,Etobicoke,,99,,Edenbridge Drive,,,Q6134485,,,,,,,,,,,,,,en:James Gardens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6718999,-79.5144952
,,Scarlett Mills Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.679648,-79.5086588
,,Ukranian Canadian Memorial Park,,,,Etobicoke,,95,,Raymore Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6846229,-79.5114331
,,Weston Lions Park,,,,York,,2325,,Lawrence Avenue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6986162,-79.5201794
,,Crawford-Jones Memorial Park,,,,North York,,32,,Dee Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7102824,-79.5387914
,,Garfield Weston Valley Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7274205,-79.6012762
,,Humber Arboretum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7304436,-79.6188843
,,North Kipling Park,,,,Etobicoke,,2729,,Kipling Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7525493,-79.5859201
,,Fit4Less,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fit4Less,Q64821050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fitness_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7995896,-79.3189414
,,F45 Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F45 Training,Q64390973,en:F45 Training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fitness_centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6499749,-79.3707805
