rentfaster_id,city,province,address,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,link,furnishing,availability_date,smoking,cats,dogs
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,2167.75,Studio,1,429,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,July 14,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,2167.75,Studio,1,404,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,July 31,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,2198.75,Studio,1,430,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,August 01,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,2106.75,Studio,1,338,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,July 01,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,2104.75,Studio,1,336,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,Immediate,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,2115.75,Studio,1,337,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,Immediate,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,2114.75,Studio,1,336,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,July 31,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,2114.75,Studio,1,336,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,August 01,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,2207.75,Studio,1,404,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,Immediate,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,2211.75,Studio,1,408,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,July 14,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,3659,2 Beds,1,767,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,Immediate,,False,False
567465,Toronto,Ontario,70 Spadina Road,43.6704926,-79.4056939,Long Term,Apartment,3299,1 Bed,1,600,/on/toronto/rentals/apartment/1-bedroom/567465,Unfurnished,Immediate,,False,False
546072,Toronto,Ontario,31 Phipps Street,43.6649374,-79.3867668,Long Term,Apartment,3350,2 Beds,1,740,/on/toronto/rentals/apartment/1-bedroom/546072,Unfurnished,July 31,,False,False
546072,Toronto,Ontario,31 Phipps Street,43.6649374,-79.3867668,Long Term,Apartment,2590,1 Bed,1,507,/on/toronto/rentals/apartment/1-bedroom/546072,Unfurnished,July 31,,False,False
546072,Toronto,Ontario,31 Phipps Street,43.6649374,-79.3867668,Long Term,Apartment,3960,2 Beds,1,840,/on/toronto/rentals/apartment/1-bedroom/546072,Unfurnished,July 31,,False,False
546072,Toronto,Ontario,31 Phipps Street,43.6649374,-79.3867668,Long Term,Apartment,2525,1 Bed,1,507,/on/toronto/rentals/apartment/1-bedroom/546072,Unfurnished,Immediate,,False,False
546072,Toronto,Ontario,31 Phipps Street,43.6649374,-79.3867668,Long Term,Apartment,3495,2 Beds,1,921,/on/toronto/rentals/apartment/1-bedroom/546072,Unfurnished,June 30,,False,False
415753,Toronto,Ontario,167 Church Street,43.6543938,-79.3759018,Long Term,Apartment,2050,Studio,1,365,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/415753,Unfurnished,July 01,Non-Smoking,True,True
415753,Toronto,Ontario,167 Church Street,43.6543938,-79.3759018,Long Term,Apartment,2335,1 Bed,1,565,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/415753,Unfurnished,Immediate,Non-Smoking,True,True
415753,Toronto,Ontario,167 Church Street,43.6543938,-79.3759018,Long Term,Apartment,2460,1 Bed,1,645,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/415753,Unfurnished,Immediate,Non-Smoking,True,True
415753,Toronto,Ontario,167 Church Street,43.6543938,-79.3759018,Long Term,Apartment,3150,2 Beds,2,835,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/415753,Unfurnished,Immediate,Non-Smoking,True,True
415753,Toronto,Ontario,167 Church Street,43.6543938,-79.3759018,Long Term,Apartment,3895,2 Beds,2,1000,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/415753,Unfurnished,Immediate,Non-Smoking,True,True
415753,Toronto,Ontario,167 Church Street,43.6543938,-79.3759018,Long Term,Apartment,3150,2 Beds,2,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/415753,Unfurnished,Immediate,Non-Smoking,True,True
523931,Toronto,Ontario,251-283 The West Mall,43.632238,-79.5600586,Long Term,Apartment,3295,3 Beds,1,1036,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/523931,Unfurnished,June 15,,True,True
523931,Toronto,Ontario,251-283 The West Mall,43.632238,-79.5600586,Long Term,Apartment,3195,3 Beds,1,1030,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/523931,Unfurnished,Immediate,,True,True
523931,Toronto,Ontario,251-283 The West Mall,43.632238,-79.5600586,Long Term,Apartment,2995,2 Beds,1,977,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/523931,Unfurnished,Immediate,,True,True
523931,Toronto,Ontario,251-283 The West Mall,43.632238,-79.5600586,Long Term,Apartment,2995,2 Beds,1,1037,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/523931,Unfurnished,Immediate,,True,True
523931,Toronto,Ontario,251-283 The West Mall,43.632238,-79.5600586,Long Term,Apartment,3295,3 Beds,1,1047,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/523931,Unfurnished,June 15,,True,True
523932,Toronto,Ontario,166 Eastbourne Avenue,43.7050948,-79.4050048,Long Term,Apartment,1995,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/523932,Unfurnished,June 15,Non-Smoking,True,True
523932,Toronto,Ontario,166 Eastbourne Avenue,43.7050948,-79.4050048,Long Term,Apartment,1995,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/523932,Unfurnished,Immediate,Non-Smoking,True,True
557641,Toronto,Ontario,130 Raglan Avenue,43.6872021,-79.4215403,Long Term,Apartment,3715.50,2 Beds,1.5,1111,/on/toronto/rentals/apartment/2-bedrooms/557641,Unfurnished,June 30,,False,False
557641,Toronto,Ontario,130 Raglan Avenue,43.6872021,-79.4215403,Long Term,Apartment,3749,2 Beds,1.5,1101,/on/toronto/rentals/apartment/2-bedrooms/557641,Unfurnished,Immediate,,False,False
544792,Toronto,Ontario,147 Vaughan Road,43.685386237497,-79.421508337048,Long Term,Apartment,1995,1 Bed,1,527,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/544792,Unfurnished,June 15,,True,True
523922,Toronto,Ontario,34 Noble Street,43.6428771,-79.4313423,Long Term,Apartment,3495,2 Beds,1,815,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/523922,Unfurnished,June 15,,True,True
523922,Toronto,Ontario,34 Noble Street,43.6428771,-79.4313423,Long Term,Apartment,3495,2 Beds,1,831,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/523922,Unfurnished,June 15,,True,True
492232,Toronto,Ontario,18 Tretti Way,43.732552295467,-79.447633550845,Long Term,Apartment,2700,2 Beds,2,603,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/492232,Unfurnished,July 31,Non-Smoking,True,True
492232,Toronto,Ontario,18 Tretti Way,43.732552295467,-79.447633550845,Long Term,Apartment,2805,2 Beds,2,635,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/492232,Unfurnished,August 31,Non-Smoking,True,True
492232,Toronto,Ontario,18 Tretti Way,43.732552295467,-79.447633550845,Long Term,Apartment,2750,2 Beds,2,635,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/492232,Unfurnished,July 31,Non-Smoking,True,True
492232,Toronto,Ontario,18 Tretti Way,43.732552295467,-79.447633550845,Long Term,Apartment,1950,Studio,1,373,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/492232,Unfurnished,June 30,Non-Smoking,True,True
492232,Toronto,Ontario,18 Tretti Way,43.732552295467,-79.447633550845,Long Term,Apartment,3895,3 Beds,2,870,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/492232,Unfurnished,August 31,Non-Smoking,True,True
492232,Toronto,Ontario,18 Tretti Way,43.732552295467,-79.447633550845,Long Term,Apartment,2725,2 Beds,2,635,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/492232,Unfurnished,June 23,Non-Smoking,True,True
410799,Toronto,Ontario,105 Harrison Garden Blvd.,43.7575925,-79.4050586,Long Term,Apartment,2495,1 Bed,1,659,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/410799,Unfurnished,July 01,Non-Smoking,True,True
410799,Toronto,Ontario,105 Harrison Garden Blvd.,43.7575925,-79.4050586,Long Term,Apartment,2650,1 Bed,1,619,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/410799,Unfurnished,August 01,Non-Smoking,True,True
410799,Toronto,Ontario,105 Harrison Garden Blvd.,43.7575925,-79.4050586,Long Term,Apartment,3315,2 Beds,2,888,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/410799,Unfurnished,July 01,Non-Smoking,True,True
528441,Toronto,Ontario,571 Prince Edward Drive North,43.6604228,-79.5099746,Long Term,Apartment,2600,1 Bed,1,741,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/528441,Unfurnished,August 01,Non-Smoking,True,True
528441,Toronto,Ontario,571 Prince Edward Drive North,43.6604228,-79.5099746,Long Term,Apartment,3500,2 Beds,2,865,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/528441,Unfurnished,July 01,Non-Smoking,True,True
528441,Toronto,Ontario,571 Prince Edward Drive North,43.6604228,-79.5099746,Long Term,Apartment,3400,2 Beds,2,820,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/528441,Unfurnished,July 01,Non-Smoking,True,True
528441,Toronto,Ontario,571 Prince Edward Drive North,43.6604228,-79.5099746,Long Term,Apartment,2500,1 Bed,1,687,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/528441,Unfurnished,July 01,Non-Smoking,True,True
528441,Toronto,Ontario,571 Prince Edward Drive North,43.6604228,-79.5099746,Long Term,Apartment,2500,1 Bed,1,680,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/528441,Unfurnished,July 01,Non-Smoking,True,True
565588,Toronto,Ontario,778 Broadview Avenue,43.6768957,-79.359162,Long Term,Apartment,2390.63,1 Bed,1,449,/on/toronto/rentals/apartment/1-bedroom/565588,Unfurnished,July 29,,False,False
554002,Toronto,Ontario,165 La Rose Avenue,43.6842539,-79.52509,Long Term,Apartment,2795,2 Beds,1,833,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/554002,Unfurnished,Immediate,Smoke Free Building,True,True
554002,Toronto,Ontario,165 La Rose Avenue,43.6842539,-79.52509,Long Term,Apartment,3175,2 Beds,2,1049,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/554002,Unfurnished,Immediate,Smoke Free Building,True,True
555529,Toronto,Ontario,3385 Dundas St. W,43.6653504,-79.4845158,Long Term,Apartment,3345,2 Beds,2,879,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/555529,Unfurnished,June 30,Non-Smoking,True,True
555529,Toronto,Ontario,3385 Dundas St. W,43.6653504,-79.4845158,Long Term,Apartment,2195,1 Bed,1,535,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/555529,Unfurnished,Immediate,Non-Smoking,True,True
555529,Toronto,Ontario,3385 Dundas St. W,43.6653504,-79.4845158,Long Term,Apartment,4145,3 Beds,2,1111,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/555529,Unfurnished,Immediate,Non-Smoking,True,True
555529,Toronto,Ontario,3385 Dundas St. W,43.6653504,-79.4845158,Long Term,Apartment,3975,3 Beds,3,1254,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/555529,Unfurnished,July 31,Non-Smoking,True,True
471053,Toronto,Ontario,555 College St.,43.6553005,-79.4119724,Long Term,Apartment,3780,2 Beds,2,,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/471053,Unfurnished,Immediate,Non-Smoking,True,True
471053,Toronto,Ontario,555 College St.,43.6553005,-79.4119724,Long Term,Apartment,5035.02,3 Beds,2,1185,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/471053,Unfurnished,Immediate,Non-Smoking,True,True
471053,Toronto,Ontario,555 College St.,43.6553005,-79.4119724,Long Term,Apartment,4190.78,2 Beds,2,981,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/471053,Unfurnished,Immediate,Non-Smoking,True,True
471053,Toronto,Ontario,555 College St.,43.6553005,-79.4119724,Long Term,Apartment,4331.61,2 Beds,2,970,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/471053,Unfurnished,August 07,Non-Smoking,True,True
544549,Toronto,Ontario,17 Raglan,43.6838463,-79.4195182,Long Term,Apartment,2200,1 Bed,1,529,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/544549,Unfurnished,Immediate,Non-Smoking,True,True
544549,Toronto,Ontario,17 Raglan,43.6838463,-79.4195182,Long Term,Apartment,1999,Studio,1,371,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/544549,Unfurnished,Immediate,Non-Smoking,True,True
544549,Toronto,Ontario,17 Raglan,43.6838463,-79.4195182,Long Term,Apartment,1939,1 Bed,1,329,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/544549,Unfurnished,Immediate,Non-Smoking,True,True
332209,Toronto,Ontario,640 Sheppard Avenue East,43.7696694,-79.3832589,Long Term,Apartment,2486,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/332209,Unfurnished,Immediate,Non-Smoking,True,True
332209,Toronto,Ontario,640 Sheppard Avenue East,43.7696694,-79.3832589,Long Term,Apartment,2803,2 Beds,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/332209,Unfurnished,Immediate,Non-Smoking,True,True
560914,Toronto,Ontario,1577 Lawrence Avenue West,43.7054359,-79.4894091,Long Term,Apartment,2389,1 Bed,1,510,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560914,Unfurnished,Immediate,Non-Smoking,True,True
560914,Toronto,Ontario,1577 Lawrence Avenue West,43.7054359,-79.4894091,Long Term,Apartment,2869,2 Beds,1,875,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560914,Unfurnished,Immediate,Non-Smoking,True,True
558979,Toronto,Ontario,"10 Wilmington Avenue, Toronto",43.7531165,-79.4532123,Long Term,Apartment,2039,Studio,1,350,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558979,Unfurnished,Immediate,Non-Smoking,True,True
558979,Toronto,Ontario,"10 Wilmington Avenue, Toronto",43.7531165,-79.4532123,Long Term,Apartment,2539,1 Bed,1,600,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558979,Unfurnished,Immediate,Non-Smoking,True,True
558979,Toronto,Ontario,"10 Wilmington Avenue, Toronto",43.7531165,-79.4532123,Long Term,Apartment,2969,2 Beds,1,849,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558979,Unfurnished,Immediate,Non-Smoking,True,True
558977,Toronto,Ontario,600 Kingston Road,43.6788096,-79.2995917,Long Term,Apartment,2269,1 Bed,1,706,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558977,Unfurnished,Immediate,Non-Smoking,True,True
432922,Toronto,Ontario,25 Parkway Forest Drive,43.7693185,-79.3416725,Long Term,Apartment,2215,1 Bed,1,680,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/432922,Unfurnished,August 01,Non-Smoking,True,True
432922,Toronto,Ontario,25 Parkway Forest Drive,43.7693185,-79.3416725,Long Term,Apartment,2745,2 Beds,1,861,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/432922,Unfurnished,July 05,Non-Smoking,True,True
432922,Toronto,Ontario,25 Parkway Forest Drive,43.7693185,-79.3416725,Long Term,Apartment,3250,3 Beds,1.5,1047,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/432922,Unfurnished,August 01,Non-Smoking,True,True
433942,Toronto,Ontario,400 Walmer Road,43.684952,-79.413374,Long Term,Apartment,2393,1 Bed,1,0,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433942,Unfurnished,Immediate,Non-Smoking,True,True
433942,Toronto,Ontario,400 Walmer Road,43.684952,-79.413374,Long Term,Apartment,3042,2 Beds,1,0,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433942,Unfurnished,Immediate,Non-Smoking,True,True
433942,Toronto,Ontario,400 Walmer Road,43.684952,-79.413374,Long Term,Apartment,3912,3 Beds,2,0,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433942,Unfurnished,Immediate,Non-Smoking,True,True
537568,Toronto,Ontario,50 Alexander Street,43.663528725751,-79.38110344418,Long Term,Apartment,2200,1 Bed,1,416,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/537568,Unfurnished,Immediate,,True,True
537568,Toronto,Ontario,50 Alexander Street,43.663528725751,-79.38110344418,Long Term,Apartment,3250,2 Beds,1,921,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/537568,Unfurnished,Immediate,,True,True
537568,Toronto,Ontario,50 Alexander Street,43.663528725751,-79.38110344418,Long Term,Apartment,2400,1 Bed,1,713,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/537568,Unfurnished,Immediate,,True,True
433943,Toronto,Ontario,65 High Park (Leasing Centre),43.65525,-79.464774,Long Term,Apartment,2001,Studio,1,0,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433943,Unfurnished,Immediate,Non-Smoking,True,True
433943,Toronto,Ontario,65 High Park (Leasing Centre),43.65525,-79.464774,Long Term,Apartment,2188,1 Bed,1,0,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433943,Unfurnished,Immediate,Non-Smoking,True,True
433943,Toronto,Ontario,65 High Park (Leasing Centre),43.65525,-79.464774,Long Term,Apartment,2955,2 Beds,1,0,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433943,Unfurnished,Immediate,Non-Smoking,True,True
433943,Toronto,Ontario,65 High Park (Leasing Centre),43.65525,-79.464774,Long Term,Apartment,3876,3 Beds,2,0,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433943,Unfurnished,Immediate,Non-Smoking,True,True
477980,Toronto,Ontario,33 Orchard View Boulevard,43.707469,-79.400674,Long Term,Apartment,1950,Studio,1,400,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/477980,Unfurnished,Immediate,Non-Smoking,True,True
477980,Toronto,Ontario,33 Orchard View Boulevard,43.707469,-79.400674,Long Term,Apartment,2325,1 Bed,1,500,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/477980,Unfurnished,July 01,Non-Smoking,True,True
477980,Toronto,Ontario,33 Orchard View Boulevard,43.707469,-79.400674,Long Term,Apartment,3150,2 Beds,1,820,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/477980,Unfurnished,Immediate,Non-Smoking,True,True
533572,Toronto,Ontario,54 Maitland Street,43.664865,-79.3815288,Long Term,Apartment,1800,Studio,1,243,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533572,Unfurnished,Immediate,,True,True
533572,Toronto,Ontario,54 Maitland Street,43.664865,-79.3815288,Long Term,Apartment,1700,Studio,1,243,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533572,Unfurnished,Immediate,,True,True
533572,Toronto,Ontario,54 Maitland Street,43.664865,-79.3815288,Long Term,Apartment,2100,1 Bed,1,430,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533572,Unfurnished,Immediate,,True,True
533572,Toronto,Ontario,54 Maitland Street,43.664865,-79.3815288,Long Term,Apartment,1700,Studio,1,237,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533572,Unfurnished,Immediate,,True,True
533572,Toronto,Ontario,54 Maitland Street,43.664865,-79.3815288,Long Term,Apartment,1800,Studio,1,297,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533572,Unfurnished,Immediate,,True,True
533572,Toronto,Ontario,54 Maitland Street,43.664865,-79.3815288,Long Term,Apartment,1700,Studio,1,243,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533572,Unfurnished,Immediate,,True,True
572362,Toronto,Ontario,49 St. Clair Avenue West,43.6873851,-79.3959042,Long Term,Apartment,3000,2 Beds,1,911,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/572362,Unfurnished,Immediate,,True,True
572362,Toronto,Ontario,49 St. Clair Avenue West,43.6873851,-79.3959042,Long Term,Apartment,2900,2 Beds,1,969,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/572362,Unfurnished,Immediate,,True,True
442410,Toronto,Ontario,141 Davisville Avenue,43.6987906,-79.3910835,Long Term,Apartment,2925,2 Beds,1,,/on/toronto/rentals/apartment/1-bedroom/442410,Unfurnished,Immediate,,False,False
442410,Toronto,Ontario,141 Davisville Avenue,43.6987906,-79.3910835,Long Term,Apartment,1865,Studio,1,,/on/toronto/rentals/apartment/1-bedroom/442410,Unfurnished,Immediate,,False,False
442410,Toronto,Ontario,141 Davisville Avenue,43.6987906,-79.3910835,Long Term,Apartment,2220,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/442410,Unfurnished,Immediate,,False,False
433931,Toronto,Ontario,88 Redpath Avenue,43.706291,-79.392573,Long Term,Apartment,1826,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433931,Unfurnished,Immediate,Non-Smoking,True,True
433931,Toronto,Ontario,88 Redpath Avenue,43.706291,-79.392573,Long Term,Apartment,3154,2 Beds,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433931,Unfurnished,Immediate,Non-Smoking,True,True
558021,Toronto,Ontario,1531 Bathurst Street,43.6856245,-79.4188703,Long Term,Apartment,2239,1 Bed,1,628,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558021,Furnished,Immediate,Non-Smoking,True,True
558021,Toronto,Ontario,1531 Bathurst Street,43.6856245,-79.4188703,Long Term,Apartment,1969,Studio,1,670,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558021,Unfurnished,Immediate,Non-Smoking,True,True
558021,Toronto,Ontario,1531 Bathurst Street,43.6856245,-79.4188703,Long Term,Apartment,2339,1 Bed,1,670,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558021,Unfurnished,Immediate,Non-Smoking,True,True
558021,Toronto,Ontario,1531 Bathurst Street,43.6856245,-79.4188703,Long Term,Apartment,1949,Studio,1,447,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/558021,Unfurnished,Immediate,Non-Smoking,True,True
563740,Toronto,Ontario,110 St. Clair Avenue West,43.6873731,-79.3988584,Long Term,Apartment,3000,2 Beds,1,,/on/toronto/rentals/apartment/2-bedrooms/563740,Unfurnished,Immediate,,False,False
442412,Toronto,Ontario,33 Davisville Avenue,43.6984043,-79.3948245,Long Term,Apartment,2180,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/442412,Unfurnished,Immediate,,False,False
442412,Toronto,Ontario,33 Davisville Avenue,43.6984043,-79.3948245,Long Term,Apartment,1875,Studio,1,,/on/toronto/rentals/apartment/1-bedroom/442412,Unfurnished,Immediate,,False,False
557844,Toronto,Ontario,1510 Bathurst Street,43.787655,-79.446632,Long Term,Apartment,2250,1 Bed,1,673,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/557844,Unfurnished,Immediate,,True,True
557844,Toronto,Ontario,1510 Bathurst Street,43.787655,-79.446632,Long Term,Apartment,2250,1 Bed,1,664,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/557844,Unfurnished,Immediate,,True,True
533577,Toronto,Ontario,263 Russell Hill Road,43.6851103,-79.4071296,Long Term,Apartment,2300,1 Bed,1,534,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533577,Unfurnished,Immediate,,True,True
533577,Toronto,Ontario,263 Russell Hill Road,43.6851103,-79.4071296,Long Term,Apartment,1850,Studio,1,302,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533577,Unfurnished,Immediate,,True,True
533577,Toronto,Ontario,263 Russell Hill Road,43.6851103,-79.4071296,Long Term,Apartment,2300,1 Bed,1,600,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533577,Unfurnished,Immediate,,True,True
433930,Toronto,Ontario,65 Lillian Street,43.706518,-79.393686,Long Term,Apartment,2347,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433930,Unfurnished,Immediate,Non-Smoking,True,True
433930,Toronto,Ontario,65 Lillian Street,43.706518,-79.393686,Long Term,Apartment,3139,2 Beds,2,,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/433930,Unfurnished,Immediate,Non-Smoking,True,True
571411,Toronto,Ontario,215 Lonsdale Road,43.6904727,-79.4035839,Long Term,Apartment,3460,1 Bed,1,583,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/571411,Unfurnished,Immediate,,True,True
571411,Toronto,Ontario,215 Lonsdale Road,43.6904727,-79.4035839,Long Term,Apartment,6540,2 Beds,2.5,1231,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/571411,Unfurnished,Immediate,,True,True
571411,Toronto,Ontario,215 Lonsdale Road,43.6904727,-79.4035839,Long Term,Apartment,7040,2 Beds,2,1304,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/571411,Unfurnished,Immediate,,True,True
571411,Toronto,Ontario,215 Lonsdale Road,43.6904727,-79.4035839,Long Term,Apartment,2990,1 Bed,1,663,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/571411,Unfurnished,Immediate,,True,True
571411,Toronto,Ontario,215 Lonsdale Road,43.6904727,-79.4035839,Long Term,Apartment,6940,2 Beds,2,1341,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/571411,Unfurnished,Immediate,,True,True
571411,Toronto,Ontario,215 Lonsdale Road,43.6904727,-79.4035839,Long Term,Apartment,4260,1 Bed,1,755,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/571411,Unfurnished,Immediate,,True,True
567262,Toronto,Ontario,15 Walmer Road,43.6676118,-79.4054585,Long Term,Apartment,2299,1 Bed,1,440,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/567262,Unfurnished,Immediate,,True,True
567262,Toronto,Ontario,15 Walmer Road,43.6676118,-79.4054585,Long Term,Apartment,2899,2 Beds,1,627,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/567262,Unfurnished,Immediate,,True,True
567262,Toronto,Ontario,15 Walmer Road,43.6676118,-79.4054585,Long Term,Apartment,2299,1 Bed,1,425,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/567262,Unfurnished,Immediate,,True,True
442411,Toronto,Ontario,111 Davisville Avenue,43.6987811,-79.3922233,Long Term,Apartment,2215,1 Bed,1,,/on/toronto/rentals/apartment/1-bedroom/442411,Unfurnished,Immediate,,False,False
442411,Toronto,Ontario,111 Davisville Avenue,43.6987811,-79.3922233,Long Term,Apartment,3015,2 Beds,1,,/on/toronto/rentals/apartment/1-bedroom/442411,Unfurnished,Immediate,,False,False
442411,Toronto,Ontario,111 Davisville Avenue,43.6987811,-79.3922233,Long Term,Apartment,1905,Studio,1,,/on/toronto/rentals/apartment/1-bedroom/442411,Unfurnished,Immediate,,False,False
