rentfaster_id,city,province,address,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,link,furnishing,availability_date,smoking,cats,dogs,nearestSchool,nearestPolice,restaurantCount,cemeteryCount,healthCareCount,communityCentreCount,placeOfWorshipCount,leisureCount,shopCount,tourismCount
381562,Calgary,Alberta,63 CornerBrook Gate Northeast,51.155399400153,-113.933696730688,Negotiable,Townhouse,2250.0,3 Beds,2.5,1500,/ab/calgary/rentals/townhouse/3-bedrooms/cornerstone/pet-friendly/381562,Unfurnished,July 01,Non-Smoking,False,True,8.896803993948978,8.725769006180373,8,0,0,0,0,1,0,0
450812,Calgary,Alberta,2520 16A Street Southwest,51.031716,-114.099804,Long Term,Main Floor,2400.0,3 Beds,1,1100,/ab/calgary/rentals/main-floor/3-bedrooms/bankview/pet-friendly/450812,Unfurnished,July 01,Non-Smoking,True,True,1.6599658204403878,2.7780905690060473,132,0,18,0,3,13,20,0
290533,Calgary,Alberta,Coventry Hills,51.1696116,-114.0649132,Long Term,Basement,1300.0,1 Bed,1,1600,/ab/calgary/rentals/basement/1-bedroom/coventry-hills/non-smoking/290533,Unfurnished,July 01,Non-Smoking,False,False,9.986443134191463,1.1318988713241558,9,0,6,0,0,8,2,0
513674,Calgary,Alberta,2920 Blakiston Drive Northwest,51.0882393,-114.1276334,Long Term,Room For Rent,925.0,4 Beds,4,1036,/ab/calgary/rentals/shared/4-bedrooms/brentwood/furnished/513674,Furnished,July 01,Non-Smoking,False,False,1.0989692626324246,6.346477217107136,54,0,16,0,1,7,4,0
570665,Calgary,Alberta,8006 Cougar Ridge Avenue Southwest,51.0700358,-114.2054065,Long Term,House,4100.0,4 Beds,3.5,1926,/ab/calgary/rentals/house/4-bedrooms/cougar-ridge/pet-friendly/570665,Unfurnished,July 01,Non-Smoking,True,True,2.005059508812526,10.045542223828496,20,0,3,0,0,3,1,2
571349,Calgary,Alberta,Rosscarrock,51.0460297,-114.1505746,Long Term,House,2000.0,3 Beds,1,1100,/ab/calgary/rentals/house/3-bedrooms/rosscarrock/non-smoking/571349,Unfurnished,July 01,Non-Smoking,False,False,2.9402450610525164,5.84580420448057,25,0,8,0,0,1,7,1
46499,Calgary,Alberta,Albert Park,51.0412915,-113.994723,Long Term,Basement,1349.0,2 Beds,1,800,/ab/calgary/rentals/basement/2-bedrooms/albert-park/pet-friendly/46499,Unfurnished,July 01,Non-Smoking,True,False,0.6334728961765287,5.074299492213215,23,0,5,0,1,1,2,0
567783,Calgary,Alberta,Legacy Glen Terrace SE,50.8570422,-114.0045922,Long Term,House,3850.0,4 Beds,2.5,2700,/ab/calgary/rentals/house/4-bedrooms/legacy/pet-friendly/567783,Unfurnished,July 01,Non-Smoking,True,True,7.545229984918168,16.336573122304053,2,0,0,0,0,1,1,0
17495,Calgary,Alberta,229 Mike Ralph Way SW,51.0021462,-114.124328,Long Term,Room For Rent,750.0,1 Bed,1,1274,/ab/calgary/rentals/shared/1-bedroom/garrison-green/non-smoking/17495,Unfurnished,July 01,Non-Smoking,False,False,2.2736114353145127,3.6222708583906273,13,0,14,0,1,1,4,0
537281,Calgary,Alberta,189 Copperstone Circle Southeast,50.9178178,-113.9323895,Long Term,House,2550.0,3 Beds,1.5,1600 (including unfurnished basement),/ab/calgary/rentals/house/3-bedrooms/copperfield/pet-friendly/537281,Unfurnished,July 01,Non-Smoking,True,True,9.176236692134912,13.250647603582918,3,0,0,0,0,5,0,0
571985,Calgary,Alberta,55 CornerBrook Avenue Northeast,51.1570028,-113.9319971,Long Term,Main Floor,2550.0,4 Beds,3,1800,/ab/calgary/rentals/main-floor/4-bedrooms/cornerstone/non-smoking/571985,Unfurnished,July 01,Non-Smoking,False,False,9.110763762756198,8.913795410045397,8,0,0,0,0,1,0,0
450375,Calgary,Alberta,732 Fortalice Crescent Southeast,51.0459348,-113.9595508,Long Term,Main Floor,2299.0,3 Beds,1,1150,/ab/calgary/rentals/main-floor/3-bedrooms/forest-heights/pet-friendly/450375,Unfurnished,July 01,Non-Smoking,False,True,2.2352590219566624,7.508384400485571,25,0,2,0,1,1,1,0
548612,Calgary,Alberta,129 Yorkville Avenue Southwest,50.874911,-114.0740887,Long Term,Townhouse,2395.0,3 Beds,2.5,1400,/ab/calgary/rentals/townhouse/3-bedrooms/yorkville/non-smoking/548612,Unfurnished,July 01,Non-Smoking,False,False,4.25651095417313,13.628281767491622,6,0,1,0,0,1,0,0
318114,Calgary,Alberta,1410 1 St SE,51.0389379,-114.0603697,Long Term,Condo Unit,2750.0,2 Beds,2,950,/ab/calgary/rentals/condo/2-bedrooms/victoria-park/pet-friendly/318114,Furnished,July 01,Non-Smoking,True,True,0.7786414948591915,0.8883627484490636,294,0,23,0,1,21,41,10
406155,Calgary,Alberta,Charleswood,51.0786104,-114.1188115,Negotiable,Room For Rent,750.0,1 Bed,1,,/ab/calgary/rentals/shared/1-bedroom/charleswood/furnished/406155,Furnished,July 01,Non-Smoking,False,False,0.6639186690326878,5.144635492008195,69,0,19,0,1,5,5,0
571253,Calgary,Alberta,220 Seton Grove Southeast,50.8666082,-113.9527623,Long Term,Condo Unit,2200.0,2 Beds,2,900,/ab/calgary/rentals/condo/2-bedrooms/seton/non-smoking/571253,Unfurnished,July 01,Non-Smoking,False,False,9.363248336445023,16.818471155901342,2,0,0,0,0,1,0,1
370858,Calgary,Alberta,129 15 Avenue Southeast,51.0383182,-114.0618309,Long Term,Apartment,2200.0,2 Beds,1,850,/ab/calgary/rentals/apartment/2-bedrooms/victoria-park/pet-friendly/370858,Unfurnished,July 01,Non-Smoking,True,False,0.8875211037739591,0.9027895244332065,308,0,23,0,1,22,44,10
512799,Calgary,Alberta,4818 Varsity Drive Northwest,51.0938288,-114.1557869,Long Term,Condo Unit,2200.0,2 Beds,2,,/ab/calgary/rentals/condo/2-bedrooms/varsity/non-smoking/512799,Unfurnished,July 01,Non-Smoking,False,False,2.576947660700882,8.190358914010975,58,0,22,0,1,6,56,0
411373,Calgary,Alberta,369 ROCKY VISTA PA NW,51.139269,-114.240233,Long Term,Condo Unit,2095.0,2 Beds,2,820,/ab/calgary/rentals/condo/2-bedrooms/rocky-ridge/pet-friendly/411373,Unfurnished,July 01,Non-Smoking,True,True,3.048168306212449,12.155136345324932,3,0,6,0,2,4,0,0
572010,Calgary,Alberta,2402 47 Street Southeast,51.0330185,-113.9654282,Long Term,Basement,1400.0,2 Beds,1,900,/ab/calgary/rentals/basement/2-bedrooms/forest-lawn/pet-friendly/572010,Unfurnished,July 01,Non-Smoking,True,True,2.714813902675946,7.2387177060657315,26,0,2,0,1,1,1,0
324948,Calgary,Alberta,1720 11 Street Southwest,51.037139,-114.089662,Long Term,Townhouse,2000.0,2 Beds,1.5,1300,/ab/calgary/rentals/townhouse/2-bedrooms/lower-mount-royal/non-smoking/324948,Unfurnished,July 01,Non-Smoking,False,False,0.734397623194007,1.8551931609236723,251,0,21,0,3,18,36,1
530998,Calgary,Alberta,Redstone,51.1710931,-113.9479562,Long Term,Basement,1700.0,1 Bed,1,650,/ab/calgary/rentals/basement/1-bedroom/redstone/furnished/530998,Furnished,July 01,Non-Smoking,False,False,10.02001981906421,8.53771369653132,5,0,1,0,0,1,1,0
307013,Calgary,Alberta,4012 Glenpark Crescent Southwest,51.029364,-114.1435192,Long Term,Apartment,1250.0,1 Bed,1,800,/ab/calgary/rentals/apartment/1-bedroom/glenbrook/non-smoking/307013,Unfurnished,July 01,Non-Smoking,False,False,1.0443790962010213,5.655782515863429,38,0,17,0,0,1,8,0
464048,Calgary,Alberta,4641 128 Ave NE,51.1651584,-113.9567176,Negotiable,Condo Unit,2300.0,2 Beds,1,,/ab/calgary/rentals/condo/2-bedrooms/skyview/furnished/464048,Furnished,July 01,Non-Smoking,False,False,9.188536397099615,7.85683992470824,12,0,2,0,0,2,1,0
547728,Calgary,Alberta,Mahogany,50.8886479,-113.9082759,Negotiable,Basement,2000.0,2 Beds,2,,/ab/calgary/rentals/basement/2-bedrooms/mahogany/furnished/547728,Furnished,July 01,Non-Smoking,False,False,9.577666403101665,16.726742380969256,1,0,1,0,0,0,0,0
571649,Calgary,Alberta,Southview,51.0314877,-113.9859823,Long Term,Main Floor,2350.0,3 Beds,1,"1,100",/ab/calgary/rentals/main-floor/3-bedrooms/southview/pet-friendly/571649,Unfurnished,July 01,Non-Smoking,True,True,1.875759727638607,5.880021531981642,24,0,3,0,2,3,2,1
360679,Calgary,Alberta,520 10 Avenue Northeast,51.061698,-114.052051,Long Term,Basement,1350.0,1 Bed,1,810,/ab/calgary/rentals/basement/1-bedroom/renfrew/non-smoking/360679,Unfurnished,July 01,Non-Smoking,False,False,2.484014757466929,2.054656962322355,84,0,13,0,2,5,7,4
489378,Calgary,Alberta,Sherwood,51.1608909,-114.1506211,Long Term,House,2700.0,3 Beds,2.5,1730,/ab/calgary/rentals/house/3-bedrooms/sherwood/non-smoking/489378,Unfurnished,July 01,Non-Smoking,False,False,4.031106175650506,5.688928468887269,11,0,3,0,0,4,1,0
571520,Calgary,Alberta,Highwood,51.0918181,-114.0757603,Long Term,House,1850.0,2 Beds,1,855,/ab/calgary/rentals/house/2-bedrooms/highwood/non-smoking/571520,Unfurnished,July 01,Non-Smoking,False,False,3.9634732533306605,3.736219879125201,17,0,5,0,1,1,2,0
496075,Calgary,Alberta,107 Carringham Rd NW,51.18675,-114.09167,Long Term,Duplex,2795.0,3 Beds,2.5,1800,/ab/calgary/rentals/duplex/3-bedrooms/carrington/pet-friendly/496075,Unfurnished,July 01,Non-Smoking,True,True,8.448894134906775,3.3888605226465307,5,0,1,0,0,3,0,0
476857,Calgary,Alberta,3512 Brenner Drive Northwest,51.1049294,-114.1366532,Long Term,House,3600.0,4 Beds,3,2300,/ab/calgary/rentals/house/4-bedrooms/brentwood/non-smoking/476857,Unfurnished,July 01,Non-Smoking,False,False,3.0107755359845627,6.616836092432156,14,0,10,0,1,4,5,1
571362,Calgary,Alberta,35 Richard Court Southwest,51.006400155292,-114.125842822168,Long Term,Condo Unit,2100.0,1 Bed,1,666,/ab/calgary/rentals/condo/1-bedroom/lincoln-park/non-smoking/571362,Unfurnished,July 01,Non-Smoking,False,False,1.7960061147707898,3.8218230224406424,19,0,15,0,1,1,4,0
529480,Calgary,Alberta,1110 11 Street SW,51.0423912,-114.0886697,Long Term,Condo Unit,2600.0,2 Beds,2,980,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/529480,Unfurnished,July 01,Non-Smoking,True,True,0.40734902374611254,1.5639661331948385,320,0,26,0,1,22,46,2
513137,Calgary,Alberta,157 Everoak Park Southwest,50.9168122,-114.1149274,Long Term,Main Floor,3000.0,3 Beds,2.5,2475,/ab/calgary/rentals/main-floor/3-bedrooms/evergreen/pet-friendly/513137,Unfurnished,July 01,Non-Smoking,True,True,1.313408274462229,9.435255280311472,9,0,4,0,0,2,2,1
570294,Calgary,Alberta,Acadia,50.9754284,-114.0617203,Long Term,Basement,1700.0,2 Beds,1,800,/ab/calgary/rentals/basement/2-bedrooms/acadia/pet-friendly/570294,Unfurnished,July 01,Non-Smoking,True,True,1.1109609896759816,2.577273351122304,68,0,26,0,2,8,17,2
444178,Calgary,Alberta,3130 Thirsk St NW,51.07955,-114.14694,Long Term,Apartment,2800.0,2 Beds,2.5,1279,/ab/calgary/rentals/apartment/2-bedrooms/university-district/pet-friendly/444178,Unfurnished,July 01,Non-Smoking,False,True,1.3083028892033373,6.734387687600711,96,0,13,0,0,9,48,1
571995,Calgary,Alberta,4107 16 Street Southwest,51.0178328,-114.1008326,Long Term,Basement,2000.0,2 Beds,1,,/ab/calgary/rentals/basement/2-bedrooms/altadore/pet-friendly/571995,Unfurnished,July 01,Non-Smoking,True,False,2.439874089227965,2.981744724651202,48,0,12,0,3,10,10,0
149881,Calgary,Alberta,Evanston,51.1646,-114.11739,Long Term,House,3850.0,4 Beds,3.5,2670,/ab/calgary/rentals/house/4-bedrooms/evanston/non-smoking/149881,Unfurnished,July 01,Non-Smoking,False,False,6.317480190939794,3.4125761522706477,25,0,4,0,0,11,6,0
518714,Calgary,Alberta,4944 Dalton Dr NW,51.1025748,-114.1543246,Long Term,Condo Unit,2000.0,2 Beds,1,800,/ab/calgary/rentals/condo/2-bedrooms/dalhousie/non-smoking/518714,Unfurnished,July 01,Non-Smoking,False,False,3.2478603570224065,7.877569208001132,27,0,19,0,1,7,16,0
120455,Calgary,Alberta,910 5th Ave SW,51.0491977,-114.0816098,Long Term,Apartment,2600.0,1 Bed,1,800,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/120455,Furnished,July 01,Non-Smoking,True,True,0.3497644812778147,1.0930780271763811,408,0,24,0,2,20,47,9
23963,Calgary,Alberta,Taradale,51.1199447,-113.9296376,Long Term,House,2200.0,3 Beds,2.5,1400,/ab/calgary/rentals/house/3-bedrooms/taradale/non-smoking/23963,Unfurnished,July 01,Non-Smoking,False,False,6.133853260039105,8.025147552745171,15,0,11,0,1,6,7,0
489334,Calgary,Alberta,Seton,50.86840633043,-113.956123003071,Long Term,House,2350.0,3 Beds,2.5,1900,/ab/calgary/rentals/house/3-bedrooms/seton/non-smoking/489334,Unfurnished,July 01,Non-Smoking,False,False,9.055824841187352,16.527631704791744,9,0,1,0,0,2,1,1
48161,Calgary,Alberta,Westgate,51.042695531128,-114.15193161377,Long Term,Basement,1249.0,2 Beds,1,750,/ab/calgary/rentals/basement/2-bedrooms/westgate/pet-friendly/48161,Unfurnished,July 01,Non-Smoking,True,False,2.633326453405263,5.950646531621534,35,0,10,0,0,1,8,0
572002,Calgary,Alberta,Willow Park,50.9566659,-114.0635734,Negotiable,Room For Rent,1200.0,1 Bed,1,,/ab/calgary/rentals/shared/1-bedroom/willow-park/furnished/572002,Furnished,July 01,Non-Smoking,False,False,1.2211487275584627,4.5861389574909985,48,0,20,0,0,6,23,2
539169,Calgary,Alberta,333 Riverfront Avenue,51.0502796,-114.0569255,Long Term,Condo Unit,1900.0,2 Beds,1,600,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/539169,Unfurnished,July 01,Non-Smoking,True,True,1.3203067919835283,0.8618783507313733,235,0,20,0,1,11,23,13
487119,Calgary,Alberta,323 20 Avenue SW,51.0350752,-114.0702449,Long Term,Apartment,2195.0,1 Bed,1.5,698.24,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/487119,Unfurnished,July 01,Non-Smoking,False,True,0.4538308354437787,1.2113462901609384,275,0,23,0,0,21,40,7
571748,Calgary,Alberta,505 - 901 10 Avenue SW,51.0433595,-114.0718904,Long Term,Apartment,1850.0,1 Bed,1,646,/ab/calgary/rentals/apartment/1-bedroom/beltline/non-smoking/571748,Unfurnished,July 01,Non-Smoking,False,False,0.7778516791287656,0.4370098198103368,407,0,29,0,2,22,52,10
526108,Calgary,Alberta,626 14 Ave SW,51.0399867,-114.07528,Long Term,Condo Unit,1995.0,1 Bed,1,492,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/526108,Unfurnished,July 01,Non-Smoking,True,True,0.5824671099998477,0.8674518631115649,402,0,28,0,1,22,48,6
571853,Calgary,Alberta,429 Kincora Drive Northwest,51.156668,-114.1373198,Long Term,House,3200.0,3 Beds,2.5,1800,/ab/calgary/rentals/house/3-bedrooms/kincora/furnished/571853,Furnished,July 01,Non-Smoking,False,False,5.022246201376105,4.772695306133603,14,0,3,0,0,10,3,0
571782,Calgary,Alberta,2508 106 Avenue Southwest,50.9579408,-114.1186955,Long Term,Main Floor,2550.0,3 Beds,2,1120,/ab/calgary/rentals/main-floor/3-bedrooms/cedarbrae/pet-friendly/571782,Unfurnished,July 01,Non-Smoking,True,True,1.899685083437309,5.432425528308858,14,0,11,0,1,5,0,0
516598,Calgary,Alberta,20575 Seton Way Southeast,50.8690341,-113.9541478,Long Term,Townhouse,2250.0,2 Beds,2.5,1400,/ab/calgary/rentals/townhouse/2-bedrooms/seton/pet-friendly/516598,Unfurnished,July 01,Non-Smoking,True,True,9.132575267493479,16.536369262877457,9,0,1,0,0,2,1,1
461720,Calgary,Alberta,174 Livingston Avenue Northeast,51.186631,-114.0668958,Long Term,Basement,1400.0,1 Bed,1,650,/ab/calgary/rentals/basement/1-bedroom/livingston/non-smoking/461720,Unfurnished,July 01,Non-Smoking,False,False,10.114884735270692,2.9905987375911534,0,0,0,0,0,1,0,0
405108,Calgary,Alberta,90 Falmere Way Northeast,51.1088908,-113.9460521,Long Term,Main Floor,1500.0,1 Bed,1,,/ab/calgary/rentals/main-floor/1-bedroom/falconridge/non-smoking/405108,Unfurnished,July 01,Non-Smoking,False,False,4.492809064150243,6.973528315495097,15,0,12,0,2,3,2,0
545086,Calgary,Alberta,24 Sherwood Green Northwest,51.1586945,-114.1519033,Long Term,House,4200.0,5 Beds,5,3000,/ab/calgary/rentals/house/5-bedrooms/sherwood/pet-friendly/545086,Unfurnished,July 01,Non-Smoking,True,True,3.9808960609956268,5.778353484546899,5,0,2,0,0,4,1,0
124754,Calgary,Alberta,Charleswood,51.0972585,-114.1248071,Long Term,Basement,1600.0,3 Beds,1,1100,/ab/calgary/rentals/basement/3-bedrooms/charleswood/non-smoking/124754,Unfurnished,July 01,Non-Smoking,False,False,2.1150257838997746,6.104711578133983,33,0,17,0,1,3,7,1
571866,Calgary,Alberta,201 Haskayne Drive Northwest,51.1092461,-114.2746881,Long Term,Basement,1400.0,1 Bed,1,750,/ab/calgary/rentals/basement/1-bedroom/rockland-park/non-smoking/571866,Unfurnished,July 01,Non-Smoking,False,False,4.5613271213549424,15.40812831201954,0,0,0,0,0,0,0,1
489948,Calgary,Alberta,125 Corner Meadows Gate Northeast,51.1527042,-113.934098,Long Term,Basement,1350.0,1 Bed,1,750,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/489948,Unfurnished,July 01,Non-Smoking,True,True,8.627760016441146,8.566394621272321,8,0,0,0,0,1,0,0
532033,Calgary,Alberta,1012 72 Avenue Northwest,51.117589,-114.0775696,Long Term,House,3100.0,4 Beds,1.5,,/ab/calgary/rentals/house/4-bedrooms/huntington-hills/pet-friendly/532033,Unfurnished,July 01,Non-Smoking,True,True,5.619193337779771,2.3070356302192394,12,0,15,0,2,5,3,0
528352,Calgary,Alberta,Temple,51.0935852,-113.9507216,Long Term,Main Floor,2175.0,3 Beds,1.5,1181,/ab/calgary/rentals/main-floor/3-bedrooms/temple/non-smoking/528352,Unfurnished,July 01,Non-Smoking,False,False,3.5364031700087155,7.144287823532372,19,0,11,0,0,11,4,0
571661,Calgary,Alberta,Varsity,51.0963878,-114.159536,Negotiable,Room For Rent,700.0,5 Beds,2,160/145,/ab/calgary/rentals/shared/5-bedrooms/varsity/non-smoking/571661,Unfurnished,July 01,Non-Smoking,False,False,2.962047327668062,8.412941053507813,50,0,20,0,1,4,50,1
510569,Calgary,Alberta,Wentworth,51.05495,-114.2124722,Negotiable,House,4600.0,4 Beds,4,2382,/ab/calgary/rentals/house/4-bedrooms/wentworth/pet-friendly/510569,Unfurnished,July 01,Non-Smoking,True,True,3.3563049099683973,10.222969776955887,19,0,3,0,0,3,0,0
539169,Calgary,Alberta,333 Riverfront Avenue,51.0502796,-114.0569255,Long Term,Condo Unit,1900.0,2 Beds,1,600,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/539169,Unfurnished,July 01,Non-Smoking,True,True,1.3203067919835283,0.8618783507313733,235,0,20,0,1,11,23,13
571153,Calgary,Alberta,3211 12 Avenue Southwest,51.0412272,-114.1335209,Negotiable,Main Floor,2250.0,2 Beds,1,1000,/ab/calgary/rentals/main-floor/2-bedrooms/shaganappi/pet-friendly/571153,Furnished,July 01,Non-Smoking,True,True,2.2361085824959015,4.681128761776606,34,0,14,0,0,2,8,0
512688,Calgary,Alberta,905 Evanston Dr,51.180589,-114.116578,Long Term,Apartment,1838.0,2 Beds,2,,/ab/calgary/rentals/apartment/2-bedrooms/evanston/pet-friendly/512688,Unfurnished,July 01,Non-Smoking,False,True,6.592560120911293,4.041532095914526,11,0,2,0,0,4,3,0
320600,Calgary,Alberta,315 Heritage Drive SE,50.9793329,-114.064209,Long Term,Condo Unit,1900.0,2 Beds,1.5,880,/ab/calgary/rentals/condo/2-bedrooms/acadia/pet-friendly/320600,Unfurnished,July 01,Non-Smoking,True,False,1.3726396773446992,2.1107553994553436,76,0,32,0,4,12,23,1
303799,Calgary,Alberta,328 Country Village Cape Northeast,51.15935,-114.053226,Negotiable,Townhouse,2100.0,3 Beds,1.5,1200,/ab/calgary/rentals/townhouse/3-bedrooms/country-hills-village/non-smoking/303799,Unfurnished,July 01,Non-Smoking,False,False,8.832900622674963,1.1053043539666771,31,0,9,0,0,8,4,0
571665,Calgary,Alberta,Windsor Park,51.003576,-114.0755842,Long Term,House,2500.0,2 Beds,2.5,1800,/ab/calgary/rentals/house/2-bedrooms/windsor-park/non-smoking/571665,Unfurnished,July 01,Non-Smoking,False,False,2.770859401245761,0.7006883290943231,76,0,17,0,2,6,22,0
476236,Calgary,Alberta,81 Edgebrook Rd NW,51.1290684,-114.1322575,Long Term,Basement,2000.0,3 Beds,2,1250,/ab/calgary/rentals/basement/3-bedrooms/edgemont/furnished/476236,Furnished,July 01,Non-Smoking,False,False,5.644692170448102,5.575789884614846,4,0,3,0,0,3,1,1
139382,Calgary,Alberta,702 3 Ave SW,51.0509475,-114.0763966,Long Term,Apartment,1795.0,1 Bed,1,700,/ab/calgary/rentals/apartment/1-bedroom/eau-claire/non-smoking/139382,Unfurnished,July 01,Non-Smoking,False,False,0.7513917899780688,0.8758003261353222,353,0,19,0,2,22,39,10
136658,Calgary,Alberta,Panorama Hills,51.16335,-114.087916,Long Term,Townhouse,2200.0,3 Beds,2.5,,/ab/calgary/rentals/townhouse/3-bedrooms/panorama-hills/non-smoking/136658,Unfurnished,July 01,Non-Smoking,False,False,8.375226887263684,1.3737149977483707,8,0,3,0,0,6,1,0
571365,Calgary,Alberta,81 Legacy Boulevard Southeast,50.8621378,-114.0232746,Negotiable,Condo Unit,2150.0,2 Beds,2,,/ab/calgary/rentals/condo/2-bedrooms/legacy/non-smoking/571365,Unfurnished,July 01,Non-Smoking,False,False,6.405481647110662,15.448255949326986,14,0,4,0,0,2,3,0
571713,Calgary,Alberta,Livingston,51.1896633,-114.0513256,Long Term,Basement,1500.0,1 Bed,1,637 Sq Ft,/ab/calgary/rentals/basement/1-bedroom/livingston/non-smoking/571713,Unfurnished,July 01,Non-Smoking,False,False,11.248925940206322,3.5464761353394083,0,0,0,0,0,0,0,0
571178,Calgary,Alberta,Val Gardena View SW,51.0322664,-114.2131023,Long Term,Condo Unit,1895.0,1 Bed,1,,/ab/calgary/rentals/condo/1-bedroom/springbank-hill/non-smoking/571178,Unfurnished,July 01,Non-Smoking,False,False,5.519426367006945,10.328178968179705,16,0,2,0,0,2,8,0
551945,Calgary,Alberta,Panorama Hills,51.1657142,-114.0890566,Long Term,Condo Unit,2300.0,2 Beds,2,1000,/ab/calgary/rentals/condo/2-bedrooms/panorama-hills/furnished/551945,Furnished,July 01,Non-Smoking,False,False,8.292472337588194,1.5430054140007534,8,0,1,0,0,7,1,0
124816,Calgary,Alberta,Briar Hill,51.061840285899,-114.095528656006,Long Term,Main Floor,1900.0,2 Beds,1,~950,/ab/calgary/rentals/main-floor/2-bedrooms/briar-hill/non-smoking/124816,Unfurnished,July 01,Non-Smoking,False,False,1.822629157461247,2.6798862571432602,89,0,8,0,1,7,15,2
566767,Calgary,Alberta,11 Millrise Drive SW,50.9162321,-114.0726418,Long Term,Condo Unit,2300.0,2 Beds,2,870,/ab/calgary/rentals/condo/2-bedrooms/millrise/non-smoking/566767,Unfurnished,July 01,Non-Smoking,False,False,0.7121889238983268,9.033466232751849,39,0,18,0,3,8,8,0
449592,Calgary,Alberta,247 Valley Pointe Way Northwest,51.0930555,-114.2720764,Negotiable,Basement,1850.0,2 Beds,1,1200,/ab/calgary/rentals/basement/2-bedrooms/valley-ridge/furnished/449592,Furnished,July 01,Non-Smoking,False,False,3.5819605007011672,15.266372689911474,0,0,0,0,0,0,0,0
469320,Calgary,Alberta,722 5A Street Northwest,51.0578199,-114.0754369,Long Term,Apartment,1950.0,2 Beds,1,950,/ab/calgary/rentals/apartment/2-bedrooms/sunnyside/non-smoking/469320,Unfurnished,July 01,Non-Smoking,False,False,1.3886385751179835,1.465138327913133,221,0,14,0,3,11,23,8
525496,Calgary,Alberta,42 Cranbrook Gardens Southeast,50.8610868,-113.9727196,Long Term,Condo Unit,2200.0,2 Beds,2,909,/ab/calgary/rentals/condo/2-bedrooms/cranston/pet-friendly/525496,Unfurnished,July 01,Non-Smoking,True,True,8.648779772592453,16.717596310559653,0,0,0,0,0,2,0,0
54433,Calgary,Alberta,80 Millrise Blvd SW,50.925657047856,-114.070077811199,Long Term,House,2455.0,3 Beds,1.5,1400,/ab/calgary/rentals/house/3-bedrooms/millrise/non-smoking/54433,Unfurnished,July 01,Non-Smoking,False,False,0.6999495418767031,7.988208089942274,33,0,11,0,1,11,1,0
571355,Calgary,Alberta,137 Sherwood Circle Northwest,51.1613067,-114.151392,Long Term,Basement,1900.0,2 Beds,1,,/ab/calgary/rentals/basement/2-bedrooms/sherwood/non-smoking/571355,Unfurnished,July 01,Non-Smoking,False,False,3.9721993328076715,5.743837939022511,11,0,4,0,0,4,1,0
570537,Calgary,Alberta,27 Gateway Drive SW,51.036536,-114.1568887,Long Term,House,3900.0,4 Beds,3,2000,/ab/calgary/rentals/house/4-bedrooms/glendale/570537,Unfurnished,July 01,,False,False,2.238697993930841,6.371080633022826,34,0,11,0,0,2,9,0
47698,Calgary,Alberta,1335-12 Ave. SW,51.04188864904,-114.093045907773,Long Term,Condo Unit,1725.0,1 Bed,1,approximately 600,/ab/calgary/rentals/condo/1-bedroom/connaught/non-smoking/47698,Unfurnished,July 01,Non-Smoking,False,False,0.7132344353307383,1.874482690174434,250,0,18,0,1,16,38,0
114555,Calgary,Alberta,Panatella Walk,51.1710495,-114.0726675,Long Term,Townhouse,2200.0,3 Beds,2.5,~1300,/ab/calgary/rentals/townhouse/3-bedrooms/panorama-hills/non-smoking/114555,Unfurnished,July 01,Non-Smoking,False,False,9.455549701501202,1.2791548665676367,16,0,6,0,0,5,3,0
571436,Calgary,Alberta,17 Shannon Circle SW,50.9120156,-114.0884788,Long Term,House,2950.0,4 Beds,2.5,,/ab/calgary/rentals/house/4-bedrooms/shawnessy/non-smoking/571436,Unfurnished,July 01,Non-Smoking,False,False,1.754888603428059,9.563123150672324,8,0,5,0,2,1,0,0
571788,Calgary,Alberta,2508 106 Avenue Southwest,50.9579408,-114.1186955,Long Term,Basement,1600.0,2 Beds,1,1117,/ab/calgary/rentals/basement/2-bedrooms/cedarbrae/pet-friendly/571788,Unfurnished,July 01,Non-Smoking,True,True,1.899685083437309,5.432425528308858,14,0,11,0,1,5,0,0
39054,Calgary,Alberta,108 23rd Ave SW,51.0324849,-114.0650836,Long Term,Apartment,2100.0,1 Bed,1,664,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/39054,Unfurnished,July 01,Non-Smoking,True,True,0.7749947094659482,1.4831028145820755,211,0,14,0,0,21,35,8
513214,Calgary,Alberta,Mission,51.0360048,-114.070642,Long Term,Apartment,1380.0,1 Bed,1,500,/ab/calgary/rentals/apartment/1-bedroom/mission/non-smoking/513214,Unfurnished,July 01,Non-Smoking,False,False,0.48527528663775643,1.116119112359878,304,0,25,0,0,21,40,7
